"umlsid"	"parent_1"	"parent_2"	"parent_3"
"C1275126"	"http://bio2rdf.org/meddra:10010445"	"http://bio2rdf.org/meddra:10027664"	"http://bio2rdf.org/meddra:10010331"
"C1275126"	"http://bio2rdf.org/meddra:10002023"	"http://bio2rdf.org/meddra:10027665"	"http://bio2rdf.org/meddra:10021428"
"C0085220"	"http://bio2rdf.org/meddra:10002023"	"http://bio2rdf.org/meddra:10027665"	"http://bio2rdf.org/meddra:10021428"
"C1963831"	"http://bio2rdf.org/meddra:10027682"	"http://bio2rdf.org/meddra:10027665"	"http://bio2rdf.org/meddra:10021428"
"C0268749"	"http://bio2rdf.org/meddra:10027682"	"http://bio2rdf.org/meddra:10027665"	"http://bio2rdf.org/meddra:10021428"
"C0263400"	"http://bio2rdf.org/meddra:10047112"	"http://bio2rdf.org/meddra:10027665"	"http://bio2rdf.org/meddra:10021428"
"C2242596"	"http://bio2rdf.org/meddra:10047112"	"http://bio2rdf.org/meddra:10027665"	"http://bio2rdf.org/meddra:10021428"
"C0744822"	"http://bio2rdf.org/meddra:10039487"	"http://bio2rdf.org/meddra:10027665"	"http://bio2rdf.org/meddra:10021428"
"C0729545"	"http://bio2rdf.org/meddra:10027666"	"http://bio2rdf.org/meddra:10027667"	"http://bio2rdf.org/meddra:10013993"
"C2363775"	"http://bio2rdf.org/meddra:10013929"	"http://bio2rdf.org/meddra:10028037"	"http://bio2rdf.org/meddra:10029205"
"C0264588"	"http://bio2rdf.org/meddra:10013985"	"http://bio2rdf.org/meddra:10028037"	"http://bio2rdf.org/meddra:10029205"
"C2242577"	"http://bio2rdf.org/meddra:10013985"	"http://bio2rdf.org/meddra:10028037"	"http://bio2rdf.org/meddra:10029205"
"C1963757"	"http://bio2rdf.org/meddra:10034005"	"http://bio2rdf.org/meddra:10028037"	"http://bio2rdf.org/meddra:10029205"
"C0393568"	"http://bio2rdf.org/meddra:10034005"	"http://bio2rdf.org/meddra:10028037"	"http://bio2rdf.org/meddra:10029205"
"C2609059"	"http://bio2rdf.org/meddra:10021992"	"http://bio2rdf.org/meddra:10028302"	"http://bio2rdf.org/meddra:10028395"
"C1963732"	"http://bio2rdf.org/meddra:10028326"	"http://bio2rdf.org/meddra:10028302"	"http://bio2rdf.org/meddra:10028395"
"C2363899"	"http://bio2rdf.org/meddra:10028640"	"http://bio2rdf.org/meddra:10028302"	"http://bio2rdf.org/meddra:10028395"
"C0270984"	"http://bio2rdf.org/meddra:10028640"	"http://bio2rdf.org/meddra:10028302"	"http://bio2rdf.org/meddra:10028395"
"C1392435"	"http://bio2rdf.org/meddra:10012139"	"http://bio2rdf.org/meddra:10028377"	"http://bio2rdf.org/meddra:10028395"
"C0265472"	"http://bio2rdf.org/meddra:10028378"	"http://bio2rdf.org/meddra:10028377"	"http://bio2rdf.org/meddra:10028395"
"C1450010"	"http://bio2rdf.org/meddra:10028378"	"http://bio2rdf.org/meddra:10028377"	"http://bio2rdf.org/meddra:10028395"
"C1306710"	"http://bio2rdf.org/meddra:10028378"	"http://bio2rdf.org/meddra:10028377"	"http://bio2rdf.org/meddra:10028395"
"C2609047"	"http://bio2rdf.org/meddra:10028386"	"http://bio2rdf.org/meddra:10028387"	"http://bio2rdf.org/meddra:10022891"
"C2242731"	"http://bio2rdf.org/meddra:10067225"	"http://bio2rdf.org/meddra:10028387"	"http://bio2rdf.org/meddra:10022891"
"C1868076"	"http://bio2rdf.org/meddra:10004297"	"http://bio2rdf.org/meddra:10028389"	"http://bio2rdf.org/meddra:10028395"
"C0748505"	"http://bio2rdf.org/meddra:10025681"	"http://bio2rdf.org/meddra:10028389"	"http://bio2rdf.org/meddra:10028395"
"C0334121"	"http://bio2rdf.org/meddra:10028390"	"http://bio2rdf.org/meddra:10028389"	"http://bio2rdf.org/meddra:10028395"
"C0037579"	"http://bio2rdf.org/meddra:10028390"	"http://bio2rdf.org/meddra:10028389"	"http://bio2rdf.org/meddra:10028395"
"C0240953"	"http://bio2rdf.org/meddra:10027688"	"http://bio2rdf.org/meddra:10028393"	"http://bio2rdf.org/meddra:10028395"
"C0427144"	"http://bio2rdf.org/meddra:10027688"	"http://bio2rdf.org/meddra:10028393"	"http://bio2rdf.org/meddra:10028395"
"C2363868"	"http://bio2rdf.org/meddra:10041288"	"http://bio2rdf.org/meddra:10028393"	"http://bio2rdf.org/meddra:10028395"
"C1963775"	"http://bio2rdf.org/meddra:10068757"	"http://bio2rdf.org/meddra:10028393"	"http://bio2rdf.org/meddra:10028395"
"C2609238"	"http://bio2rdf.org/meddra:10028393"	"http://bio2rdf.org/meddra:10028395"	"http://www.w3.org/2002/07/owl#Thing"
"C0398791"	"http://bio2rdf.org/meddra:10028380"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C0398791"	"http://bio2rdf.org/meddra:10028380"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C2609072"	"http://bio2rdf.org/meddra:10028380"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C2609072"	"http://bio2rdf.org/meddra:10028380"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C2363814"	"http://bio2rdf.org/meddra:10028381"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C2363814"	"http://bio2rdf.org/meddra:10028381"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C0685346"	"http://bio2rdf.org/meddra:10028381"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C0685346"	"http://bio2rdf.org/meddra:10028381"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C2316212"	"http://bio2rdf.org/meddra:10028381"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C2316212"	"http://bio2rdf.org/meddra:10028381"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C2242524"	"http://bio2rdf.org/meddra:10028383"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C2242524"	"http://bio2rdf.org/meddra:10028383"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C0265679"	"http://bio2rdf.org/meddra:10028383"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C0265679"	"http://bio2rdf.org/meddra:10028383"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C0016037"	"http://bio2rdf.org/meddra:10029512"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C0016037"	"http://bio2rdf.org/meddra:10029512"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C0027126"	"http://bio2rdf.org/meddra:10029512"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C0027126"	"http://bio2rdf.org/meddra:10029512"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C0587248"	"http://bio2rdf.org/meddra:10029513"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C0587248"	"http://bio2rdf.org/meddra:10029513"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C2242617"	"http://bio2rdf.org/meddra:10029513"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10010331"
"C2242617"	"http://bio2rdf.org/meddra:10029513"	"http://bio2rdf.org/meddra:10028396"	"http://bio2rdf.org/meddra:10028395"
"C0037118"	"http://bio2rdf.org/meddra:10044756"	"http://bio2rdf.org/meddra:10028440"	"http://bio2rdf.org/meddra:10021881"
"C0264797"	"http://bio2rdf.org/meddra:10007635"	"http://bio2rdf.org/meddra:10028593"	"http://bio2rdf.org/meddra:10007541"
"C2242664"	"http://bio2rdf.org/meddra:10028590"	"http://bio2rdf.org/meddra:10028593"	"http://bio2rdf.org/meddra:10007541"
"C2363934"	"http://bio2rdf.org/meddra:10028926"	"http://bio2rdf.org/meddra:10028920"	"http://bio2rdf.org/meddra:10036585"
"C0220669"	"http://bio2rdf.org/meddra:10028964"	"http://bio2rdf.org/meddra:10028920"	"http://bio2rdf.org/meddra:10036585"
"C2242512"	"http://bio2rdf.org/meddra:10028972"	"http://bio2rdf.org/meddra:10028920"	"http://bio2rdf.org/meddra:10036585"
"C0149797"	"http://bio2rdf.org/meddra:10045448"	"http://bio2rdf.org/meddra:10028920"	"http://bio2rdf.org/meddra:10036585"
"C2363958"	"http://bio2rdf.org/meddra:10045448"	"http://bio2rdf.org/meddra:10028920"	"http://bio2rdf.org/meddra:10036585"
"C2242747"	"http://bio2rdf.org/meddra:10018865"	"http://bio2rdf.org/meddra:10029104"	"http://www.w3.org/2002/07/owl#Thing"
"C2242752"	"http://bio2rdf.org/meddra:10019813"	"http://bio2rdf.org/meddra:10029104"	"http://www.w3.org/2002/07/owl#Thing"
"C2242753"	"http://bio2rdf.org/meddra:10029209"	"http://bio2rdf.org/meddra:10029104"	"http://www.w3.org/2002/07/owl#Thing"
"C2242754"	"http://bio2rdf.org/meddra:10030054"	"http://bio2rdf.org/meddra:10029104"	"http://www.w3.org/2002/07/owl#Thing"
"C0740457"	"http://bio2rdf.org/meddra:10038364"	"http://bio2rdf.org/meddra:10029104"	"http://www.w3.org/2002/07/owl#Thing"
"C2242753"	"http://bio2rdf.org/meddra:10029209"	"http://bio2rdf.org/meddra:10029205"	"http://www.w3.org/2002/07/owl#Thing"
"C0270691"	"http://bio2rdf.org/meddra:10068205"	"http://bio2rdf.org/meddra:10029209"	"http://bio2rdf.org/meddra:10029104"
"C0270691"	"http://bio2rdf.org/meddra:10068205"	"http://bio2rdf.org/meddra:10029209"	"http://bio2rdf.org/meddra:10029205"
"C1335411"	"http://bio2rdf.org/meddra:10068205"	"http://bio2rdf.org/meddra:10029209"	"http://bio2rdf.org/meddra:10029104"
"C1335411"	"http://bio2rdf.org/meddra:10068205"	"http://bio2rdf.org/meddra:10029209"	"http://bio2rdf.org/meddra:10029205"
"C0431109"	"http://bio2rdf.org/meddra:10007960"	"http://bio2rdf.org/meddra:10029211"	"http://bio2rdf.org/meddra:10029104"
"C0431109"	"http://bio2rdf.org/meddra:10007960"	"http://bio2rdf.org/meddra:10029211"	"http://bio2rdf.org/meddra:10029205"
"C2057517"	"http://bio2rdf.org/meddra:10007960"	"http://bio2rdf.org/meddra:10029211"	"http://bio2rdf.org/meddra:10029104"
"C2057517"	"http://bio2rdf.org/meddra:10007960"	"http://bio2rdf.org/meddra:10029211"	"http://bio2rdf.org/meddra:10029205"
"C2242502"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2242573"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2242604"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2242605"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2242606"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2242607"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2242729"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2242730"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2363782"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2363783"	"http://bio2rdf.org/meddra:10029285"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C2363846"	"http://bio2rdf.org/meddra:10030864"	"http://bio2rdf.org/meddra:10029295"	"http://bio2rdf.org/meddra:10022891"
"C0220669"	"http://bio2rdf.org/meddra:10029300"	"http://bio2rdf.org/meddra:10029299"	"http://bio2rdf.org/meddra:10010331"
"C2363899"	"http://bio2rdf.org/meddra:10029300"	"http://bio2rdf.org/meddra:10029299"	"http://bio2rdf.org/meddra:10010331"
"C0155307"	"http://bio2rdf.org/meddra:10029292"	"http://bio2rdf.org/meddra:10029301"	"http://bio2rdf.org/meddra:10029205"
"C1963777"	"http://bio2rdf.org/meddra:10029292"	"http://bio2rdf.org/meddra:10029301"	"http://bio2rdf.org/meddra:10029205"
"C0149942"	"http://bio2rdf.org/meddra:10030952"	"http://bio2rdf.org/meddra:10029301"	"http://bio2rdf.org/meddra:10029205"
"C0155379"	"http://bio2rdf.org/meddra:10008028"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C2609040"	"http://bio2rdf.org/meddra:10008028"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0234507"	"http://bio2rdf.org/meddra:10011168"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0159047"	"http://bio2rdf.org/meddra:10011168"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0393620"	"http://bio2rdf.org/meddra:10029306"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C2363747"	"http://bio2rdf.org/meddra:10029306"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0427144"	"http://bio2rdf.org/meddra:10029306"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C1963770"	"http://bio2rdf.org/meddra:10033788"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C1295585"	"http://bio2rdf.org/meddra:10040021"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0406844"	"http://bio2rdf.org/meddra:10040021"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C2242615"	"http://bio2rdf.org/meddra:10040021"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C2242616"	"http://bio2rdf.org/meddra:10040021"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C2242603"	"http://bio2rdf.org/meddra:10040021"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0007863"	"http://bio2rdf.org/meddra:10040021"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C2363735"	"http://bio2rdf.org/meddra:10040021"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0271391"	"http://bio2rdf.org/meddra:10057185"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0241831"	"http://bio2rdf.org/meddra:10057185"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0271377"	"http://bio2rdf.org/meddra:10057185"	"http://bio2rdf.org/meddra:10029305"	"http://bio2rdf.org/meddra:10029205"
"C0597048"	"http://bio2rdf.org/meddra:10003839"	"http://bio2rdf.org/meddra:10029317"	"http://bio2rdf.org/meddra:10029205"
"C0238015"	"http://bio2rdf.org/meddra:10003839"	"http://bio2rdf.org/meddra:10029317"	"http://bio2rdf.org/meddra:10029205"
"C2363899"	"http://bio2rdf.org/meddra:10028004"	"http://bio2rdf.org/meddra:10029317"	"http://bio2rdf.org/meddra:10029205"
"C2363784"	"http://bio2rdf.org/meddra:10029320"	"http://bio2rdf.org/meddra:10029317"	"http://bio2rdf.org/meddra:10029205"
"C2242500"	"http://bio2rdf.org/meddra:10046808"	"http://bio2rdf.org/meddra:10029903"	"http://bio2rdf.org/meddra:10042613"
"C1963810"	"http://bio2rdf.org/meddra:10030047"	"http://bio2rdf.org/meddra:10030046"	"http://bio2rdf.org/meddra:10015919"
"C0271391"	"http://bio2rdf.org/meddra:10030059"	"http://bio2rdf.org/meddra:10030061"	"http://bio2rdf.org/meddra:10015919"
"C0149942"	"http://bio2rdf.org/meddra:10030059"	"http://bio2rdf.org/meddra:10030061"	"http://bio2rdf.org/meddra:10015919"
"C0271377"	"http://bio2rdf.org/meddra:10030059"	"http://bio2rdf.org/meddra:10030061"	"http://bio2rdf.org/meddra:10015919"
"C0155379"	"http://bio2rdf.org/meddra:10030059"	"http://bio2rdf.org/meddra:10030061"	"http://bio2rdf.org/meddra:10015919"
"C2609072"	"http://bio2rdf.org/meddra:10009261"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C0026636"	"http://bio2rdf.org/meddra:10031015"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C0267013"	"http://bio2rdf.org/meddra:10031015"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C1963750"	"http://bio2rdf.org/meddra:10031021"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C1963821"	"http://bio2rdf.org/meddra:10031021"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C2242576"	"http://bio2rdf.org/meddra:10031021"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C0006430"	"http://bio2rdf.org/meddra:10031021"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C2363730"	"http://bio2rdf.org/meddra:10031021"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C2363731"	"http://bio2rdf.org/meddra:10031021"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C1290773"	"http://bio2rdf.org/meddra:10042129"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"
"C1411873"	"http://bio2rdf.org/meddra:10013342"	"http://bio2rdf.org/meddra:10033283"	"http://bio2rdf.org/meddra:10038604"
"C1963918"	"http://bio2rdf.org/meddra:10013342"	"http://bio2rdf.org/meddra:10033283"	"http://bio2rdf.org/meddra:10038604"
"C2242623"	"http://bio2rdf.org/meddra:10013342"	"http://bio2rdf.org/meddra:10033283"	"http://bio2rdf.org/meddra:10038604"
"C2242725"	"http://bio2rdf.org/meddra:10013342"	"http://bio2rdf.org/meddra:10033283"	"http://bio2rdf.org/meddra:10038604"
"C2242726"	"http://bio2rdf.org/meddra:10013342"	"http://bio2rdf.org/meddra:10033283"	"http://bio2rdf.org/meddra:10038604"
"C2363854"	"http://bio2rdf.org/meddra:10013342"	"http://bio2rdf.org/meddra:10033283"	"http://bio2rdf.org/meddra:10038604"
"C1963788"	"http://bio2rdf.org/meddra:10027917"	"http://bio2rdf.org/meddra:10034606"	"http://bio2rdf.org/meddra:10029205"
"C2242488"	"http://bio2rdf.org/meddra:10027917"	"http://bio2rdf.org/meddra:10034606"	"http://bio2rdf.org/meddra:10029205"
"C2062708"	"http://bio2rdf.org/meddra:10027917"	"http://bio2rdf.org/meddra:10034606"	"http://bio2rdf.org/meddra:10029205"
"C0040213"	"http://bio2rdf.org/meddra:10034607"	"http://bio2rdf.org/meddra:10034606"	"http://bio2rdf.org/meddra:10029205"
"C0270934"	"http://bio2rdf.org/meddra:10034607"	"http://bio2rdf.org/meddra:10034606"	"http://bio2rdf.org/meddra:10029205"
"C2242493"	"http://bio2rdf.org/meddra:10034607"	"http://bio2rdf.org/meddra:10034606"	"http://bio2rdf.org/meddra:10029205"
"C2609087"	"http://bio2rdf.org/meddra:10034607"	"http://bio2rdf.org/meddra:10034606"	"http://bio2rdf.org/meddra:10029205"
"C1963739"	"http://bio2rdf.org/meddra:10034653"	"http://bio2rdf.org/meddra:10034652"	"http://bio2rdf.org/meddra:10017947"
"C1963776"	"http://bio2rdf.org/meddra:10034653"	"http://bio2rdf.org/meddra:10034652"	"http://bio2rdf.org/meddra:10017947"
"C2363925"	"http://bio2rdf.org/meddra:10034653"	"http://bio2rdf.org/meddra:10034652"	"http://bio2rdf.org/meddra:10017947"
"C0035361"	"http://bio2rdf.org/meddra:10034653"	"http://bio2rdf.org/meddra:10034652"	"http://bio2rdf.org/meddra:10017947"
"C1963878"	"http://bio2rdf.org/meddra:10034655"	"http://bio2rdf.org/meddra:10034652"	"http://bio2rdf.org/meddra:10017947"
"C2242662"	"http://bio2rdf.org/meddra:10004209"	"http://bio2rdf.org/meddra:10034726"	"http://bio2rdf.org/meddra:10037175"
"C2609066"	"http://bio2rdf.org/meddra:10004209"	"http://bio2rdf.org/meddra:10034726"	"http://bio2rdf.org/meddra:10037175"
"C0406811"	"http://bio2rdf.org/meddra:10020713"	"http://bio2rdf.org/meddra:10035023"	"http://bio2rdf.org/meddra:10040785"
"C0263583"	"http://bio2rdf.org/meddra:10021064"	"http://bio2rdf.org/meddra:10035023"	"http://bio2rdf.org/meddra:10040785"
"C2609046"	"http://bio2rdf.org/meddra:10035533"	"http://bio2rdf.org/meddra:10035534"	"http://bio2rdf.org/meddra:10005329"
"C1963726"	"http://bio2rdf.org/meddra:10035602"	"http://bio2rdf.org/meddra:10035597"	"http://bio2rdf.org/meddra:10038738"
"C1963739"	"http://bio2rdf.org/meddra:10035761"	"http://bio2rdf.org/meddra:10035597"	"http://bio2rdf.org/meddra:10038738"
"C2363925"	"http://bio2rdf.org/meddra:10035761"	"http://bio2rdf.org/meddra:10035597"	"http://bio2rdf.org/meddra:10038738"
"C1443972"	"http://bio2rdf.org/meddra:10036959"	"http://bio2rdf.org/meddra:10036958"	"http://bio2rdf.org/meddra:10038604"
"C1960448"	"http://bio2rdf.org/meddra:10037009"	"http://bio2rdf.org/meddra:10037008"	"http://bio2rdf.org/meddra:10027433"
"C1963719"	"http://bio2rdf.org/meddra:10011499"	"http://bio2rdf.org/meddra:10037072"	"http://bio2rdf.org/meddra:10021881"
"C1963778"	"http://bio2rdf.org/meddra:10057179"	"http://bio2rdf.org/meddra:10037072"	"http://bio2rdf.org/meddra:10021881"
"C0748055"	"http://bio2rdf.org/meddra:10037180"	"http://bio2rdf.org/meddra:10037173"	"http://bio2rdf.org/meddra:10037175"
"C0427144"	"http://bio2rdf.org/meddra:10037180"	"http://bio2rdf.org/meddra:10037173"	"http://bio2rdf.org/meddra:10037175"
"C2242751"	"http://bio2rdf.org/meddra:10002861"	"http://bio2rdf.org/meddra:10037175"	"http://www.w3.org/2002/07/owl#Thing"
"C2242760"	"http://bio2rdf.org/meddra:10002861"	"http://bio2rdf.org/meddra:10037175"	"http://www.w3.org/2002/07/owl#Thing"
"C2609239"	"http://bio2rdf.org/meddra:10002861"	"http://bio2rdf.org/meddra:10037175"	"http://www.w3.org/2002/07/owl#Thing"
"C0270611"	"http://bio2rdf.org/meddra:10027361"	"http://bio2rdf.org/meddra:10037176"	"http://bio2rdf.org/meddra:10037175"
"C1963757"	"http://bio2rdf.org/meddra:10064465"	"http://bio2rdf.org/meddra:10037176"	"http://bio2rdf.org/meddra:10037175"
"C2363966"	"http://bio2rdf.org/meddra:10037401"	"http://bio2rdf.org/meddra:10037454"	"http://bio2rdf.org/meddra:10038738"
"C2363950"	"http://bio2rdf.org/meddra:10047096"	"http://bio2rdf.org/meddra:10037454"	"http://bio2rdf.org/meddra:10038738"
