"drugid"	"se"
"DB00887"	"http://bio2rdf.org/umls:C0020578"
"DB00945"	"http://bio2rdf.org/umls:C0002792"
"DB01158"	"http://bio2rdf.org/umls:C0019521"
"DB00181"	"http://bio2rdf.org/umls:C0220870"
"DB01008"	"http://bio2rdf.org/umls:C0085594"
"DB01143"	"http://bio2rdf.org/umls:C0019521"
"DB00262"	"http://bio2rdf.org/umls:C0595916"
"DB00381"	"http://bio2rdf.org/umls:C0039070"
"DB00612"	"http://bio2rdf.org/umls:C0015393"
"DB01136"	"http://bio2rdf.org/umls:C0234533"
"DB00564"	"http://bio2rdf.org/umls:C0854530"
"DB00335"	"http://bio2rdf.org/umls:C0013144"
"DB00271"	"http://bio2rdf.org/umls:C0853800"
"DB00381"	"http://bio2rdf.org/umls:C0242350"
"DB00201"	"http://bio2rdf.org/umls:C0549209"
"DB00945"	"http://bio2rdf.org/umls:C0038990"
"DB01008"	"http://bio2rdf.org/umls:C0553980"
"DB04890"	"http://bio2rdf.org/umls:C0235266"
"DB01019"	"http://bio2rdf.org/umls:C0018681"
"DB00335"	"http://bio2rdf.org/umls:C0016382"
"DB00612"	"http://bio2rdf.org/umls:C1456822"
"DB00381"	"http://bio2rdf.org/umls:C0547030"
"DB00972"	"http://bio2rdf.org/umls:C0017160"
"DB00297"	"http://bio2rdf.org/umls:C0042514"
"DB00195"	"http://bio2rdf.org/umls:C0424790"
"DB00945"	"http://bio2rdf.org/umls:C0948873"
"DB00748"	"http://bio2rdf.org/umls:C0011609"
"DB01244"	"http://bio2rdf.org/umls:C0151878"
"DB00261"	"http://bio2rdf.org/umls:C0085611"
"DB01136"	"http://bio2rdf.org/umls:C0085633"
"DB00321"	"http://bio2rdf.org/umls:C0085631"
"DB01244"	"http://bio2rdf.org/umls:C0003467"
"DB00181"	"http://bio2rdf.org/umls:C0042267"
"DB00237"	"http://bio2rdf.org/umls:C0002994"
"DB00297"	"http://bio2rdf.org/umls:C0031117"
"DB00945"	"http://bio2rdf.org/umls:C0857177"
"DB00564"	"http://bio2rdf.org/umls:C0026826"
"DB00993"	"http://bio2rdf.org/umls:C0025061"
"DB00543"	"http://bio2rdf.org/umls:C0015230"
"DB00271"	"http://bio2rdf.org/umls:C0008301"
"DB01244"	"http://bio2rdf.org/umls:C0085614"
"DB00271"	"http://bio2rdf.org/umls:C0021308"
"DB00261"	"http://bio2rdf.org/umls:C0034069"
"DB00436"	"http://bio2rdf.org/umls:C0040034"
"DB09019"	"http://bio2rdf.org/umls:C0015230"
"DB00490"	"http://bio2rdf.org/umls:C0234133"
"DB01008"	"http://bio2rdf.org/umls:C0014867"
"DB00612"	"http://bio2rdf.org/umls:C0007398"
"DB01008"	"http://bio2rdf.org/umls:C0024299"
"DB00748"	"http://bio2rdf.org/umls:C0700590"
"DB00276"	"http://bio2rdf.org/umls:C0085633"
"DB00945"	"http://bio2rdf.org/umls:C0015230"
"DB00748"	"http://bio2rdf.org/umls:C0040264"
"DB00195"	"http://bio2rdf.org/umls:C0021368"
"DB00796"	"http://bio2rdf.org/umls:C0001925"
"DB00297"	"http://bio2rdf.org/umls:C0043251"
"DB01128"	"http://bio2rdf.org/umls:C0018939"
"DB00484"	"http://bio2rdf.org/umls:C0022575"
"DB01244"	"http://bio2rdf.org/umls:C0038990"
"DB00271"	"http://bio2rdf.org/umls:C0039231"
"DB01217"	"http://bio2rdf.org/umls:C2364111"
"DB00612"	"http://bio2rdf.org/umls:C0003811"
"DB09019"	"http://bio2rdf.org/umls:C0178298"
"DB00181"	"http://bio2rdf.org/umls:C0018799"
"DB00321"	"http://bio2rdf.org/umls:C0424823"
"DB00612"	"http://bio2rdf.org/umls:C0022116"
"DB00484"	"http://bio2rdf.org/umls:C0542571"
"DB09020"	"http://bio2rdf.org/umls:C0232487"
"DB00748"	"http://bio2rdf.org/umls:C0340464"
"DB01143"	"http://bio2rdf.org/umls:C0035078"
"DB00297"	"http://bio2rdf.org/umls:C0151315"
"DB00271"	"http://bio2rdf.org/umls:C0015376"
"DB00321"	"http://bio2rdf.org/umls:C0686347"
"DB01158"	"http://bio2rdf.org/umls:C0023380"
"DB00276"	"http://bio2rdf.org/umls:C0020649"
"DB00271"	"http://bio2rdf.org/umls:C0015967"
"DB00261"	"http://bio2rdf.org/umls:C0344232"
"DB00262"	"http://bio2rdf.org/umls:C0006114"
"DB00237"	"http://bio2rdf.org/umls:C0028084"
"DB00181"	"http://bio2rdf.org/umls:C0042075"
"DB01019"	"http://bio2rdf.org/umls:C0000729"
"DB06698"	"http://bio2rdf.org/umls:C0042109"
"DB00964"	"http://bio2rdf.org/umls:C0031350"
"DB00195"	"http://bio2rdf.org/umls:C0043352"
"DB00661"	"http://bio2rdf.org/umls:C0016385"
"DB00612"	"http://bio2rdf.org/umls:C0152169"
"DB01136"	"http://bio2rdf.org/umls:C0086439"
"DB00276"	"http://bio2rdf.org/umls:C0009782"
"DB00276"	"http://bio2rdf.org/umls:C0023530"
"DB00993"	"http://bio2rdf.org/umls:C0019080"
"DB01008"	"http://bio2rdf.org/umls:C0003962"
"DB00564"	"http://bio2rdf.org/umls:C1760428"
"DB00262"	"http://bio2rdf.org/umls:C1142499"
"DB01244"	"http://bio2rdf.org/umls:C0027769"
"DB00972"	"http://bio2rdf.org/umls:C0231919"
"DB00972"	"http://bio2rdf.org/umls:C0233632"
"DB00276"	"http://bio2rdf.org/umls:C0151849"
"DB00915"	"http://bio2rdf.org/umls:C0547030"
"DB00271"	"http://bio2rdf.org/umls:C0151705"
"DB00276"	"http://bio2rdf.org/umls:C0178298"
"DB00612"	"http://bio2rdf.org/umls:C0030552"
"DB01143"	"http://bio2rdf.org/umls:C0151744"
"DB00521"	"http://bio2rdf.org/umls:C0018794"
"DB01128"	"http://bio2rdf.org/umls:C0018799"
"DB01158"	"http://bio2rdf.org/umls:C0013404"
"DB00335"	"http://bio2rdf.org/umls:C0007398"
"DB00195"	"http://bio2rdf.org/umls:C0030193"
"DB00201"	"http://bio2rdf.org/umls:C2004489"
"DB00437"	"http://bio2rdf.org/umls:C2712871"
"DB01128"	"http://bio2rdf.org/umls:C0002962"
"DB00748"	"http://bio2rdf.org/umls:C0009676"
"DB00993"	"http://bio2rdf.org/umls:C0012833"
"DB09020"	"http://bio2rdf.org/umls:C0021053"
"DB00436"	"http://bio2rdf.org/umls:C0015230"
"DB00490"	"http://bio2rdf.org/umls:C0235287"
"DB01008"	"http://bio2rdf.org/umls:C0151883"
"DB00195"	"http://bio2rdf.org/umls:C0003864"
"DB00321"	"http://bio2rdf.org/umls:C0009806"
"DB01008"	"http://bio2rdf.org/umls:C0027765"
"DB00277"	"http://bio2rdf.org/umls:C0012797"
"DB00276"	"http://bio2rdf.org/umls:C0743400"
"DB00993"	"http://bio2rdf.org/umls:C0019829"
"DB01143"	"http://bio2rdf.org/umls:C0033774"
"DB00945"	"http://bio2rdf.org/umls:C0041582"
"DB00993"	"http://bio2rdf.org/umls:C0019360"
"DB00564"	"http://bio2rdf.org/umls:C0031350"
"DB00321"	"http://bio2rdf.org/umls:C0027497"
"DB00521"	"http://bio2rdf.org/umls:C0344232"
"DB00945"	"http://bio2rdf.org/umls:C0012797"
"DB00297"	"http://bio2rdf.org/umls:C0003862"
"DB00381"	"http://bio2rdf.org/umls:C0231218"
"DB00262"	"http://bio2rdf.org/umls:C0016382"
"DB01136"	"http://bio2rdf.org/umls:C0235439"
"DB00612"	"http://bio2rdf.org/umls:C0030848"
"DB00195"	"http://bio2rdf.org/umls:C0231530"
"DB00484"	"http://bio2rdf.org/umls:C0027765"
"DB00381"	"http://bio2rdf.org/umls:C0011603"
"DB00335"	"http://bio2rdf.org/umls:C0037052"
"DB00297"	"http://bio2rdf.org/umls:C0854679"
"DB01136"	"http://bio2rdf.org/umls:C0206061"
"DB00262"	"http://bio2rdf.org/umls:C0162429"
"DB00335"	"http://bio2rdf.org/umls:C0039070"
"DB01008"	"http://bio2rdf.org/umls:C0854467"
"DB00945"	"http://bio2rdf.org/umls:C0018099"
"DB06698"	"http://bio2rdf.org/umls:C0015230"
"DB00972"	"http://bio2rdf.org/umls:C0006266"
"DB00945"	"http://bio2rdf.org/umls:C0006147"
"DB00564"	"http://bio2rdf.org/umls:C0549376"
"DB00277"	"http://bio2rdf.org/umls:C0038220"
"DB00887"	"http://bio2rdf.org/umls:C0035078"
"DB00276"	"http://bio2rdf.org/umls:C0027540"
"DB00262"	"http://bio2rdf.org/umls:C0521503"
"DB00661"	"http://bio2rdf.org/umls:C0700590"
"DB01136"	"http://bio2rdf.org/umls:C0030552"
"DB00357"	"http://bio2rdf.org/umls:C0231528"
"DB01008"	"http://bio2rdf.org/umls:C0010692"
"DB00201"	"http://bio2rdf.org/umls:C0039231"
"DB00484"	"http://bio2rdf.org/umls:C0235267"
"DB01128"	"http://bio2rdf.org/umls:C0151904"
"DB00521"	"http://bio2rdf.org/umls:C0037199"
"DB09020"	"http://bio2rdf.org/umls:C0018681"
"DB00271"	"http://bio2rdf.org/umls:C0687133"
"DB01136"	"http://bio2rdf.org/umls:C0043144"
"DB01008"	"http://bio2rdf.org/umls:C0014868"
"DB00548"	"http://bio2rdf.org/umls:C2242996"
"DB00564"	"http://bio2rdf.org/umls:C0042029"
"DB00381"	"http://bio2rdf.org/umls:C0042023"
"DB01128"	"http://bio2rdf.org/umls:C0162119"
"DB00262"	"http://bio2rdf.org/umls:C0438717"
"DB01008"	"http://bio2rdf.org/umls:C0022346"
"DB01217"	"http://bio2rdf.org/umls:C0035455"
"DB00612"	"http://bio2rdf.org/umls:C0013144"
"DB00181"	"http://bio2rdf.org/umls:C0700590"
"DB01244"	"http://bio2rdf.org/umls:C0152030"
"DB00195"	"http://bio2rdf.org/umls:C0020473"
"DB00276"	"http://bio2rdf.org/umls:C1287298"
"DB00543"	"http://bio2rdf.org/umls:C0520966"
"DB00972"	"http://bio2rdf.org/umls:C0003467"
"DB00181"	"http://bio2rdf.org/umls:C0085636"
"DB00271"	"http://bio2rdf.org/umls:C1328539"
"DB00381"	"http://bio2rdf.org/umls:C0234913"
"DB00945"	"http://bio2rdf.org/umls:C0013395"
"DB00484"	"http://bio2rdf.org/umls:C0037199"
"DB01008"	"http://bio2rdf.org/umls:C0014742"
"DB01128"	"http://bio2rdf.org/umls:C0206061"
"DB00345"	"http://bio2rdf.org/umls:C0002792"
"DB00661"	"http://bio2rdf.org/umls:C0033774"
"DB00276"	"http://bio2rdf.org/umls:C0018799"
"DB00381"	"http://bio2rdf.org/umls:C0009763"
"DB00181"	"http://bio2rdf.org/umls:C0038999"
"DB00436"	"http://bio2rdf.org/umls:C0020621"
"DB00271"	"http://bio2rdf.org/umls:C0038999"
"DB00195"	"http://bio2rdf.org/umls:C0013456"
"DB00484"	"http://bio2rdf.org/umls:C0036454"
"DB00335"	"http://bio2rdf.org/umls:C0010200"
"DB01128"	"http://bio2rdf.org/umls:C0206277"
"DB00521"	"http://bio2rdf.org/umls:C0547030"
"DB00564"	"http://bio2rdf.org/umls:C0852733"
"DB01019"	"http://bio2rdf.org/umls:C0004096"
"DB01136"	"http://bio2rdf.org/umls:C0028173"
"DB00796"	"http://bio2rdf.org/umls:C0027051"
"DB00564"	"http://bio2rdf.org/umls:C0037199"
"DB01128"	"http://bio2rdf.org/umls:C0004936"
"DB01217"	"http://bio2rdf.org/umls:C0522067"
"DB00201"	"http://bio2rdf.org/umls:C0020615"
"DB00945"	"http://bio2rdf.org/umls:C0025222"
"DB00564"	"http://bio2rdf.org/umls:C0085649"
"DB01128"	"http://bio2rdf.org/umls:C0007859"
"DB01217"	"http://bio2rdf.org/umls:C0595929"
"DB00277"	"http://bio2rdf.org/umls:C0003123"
"DB00964"	"http://bio2rdf.org/umls:C0030193"
"DB00277"	"http://bio2rdf.org/umls:C0392176"
"DB00796"	"http://bio2rdf.org/umls:C0000737"
"DB00543"	"http://bio2rdf.org/umls:C0020649"
"DB00335"	"http://bio2rdf.org/umls:C0233407"
"DB00661"	"http://bio2rdf.org/umls:C0026821"
"DB00271"	"http://bio2rdf.org/umls:C0041834"
"DB00237"	"http://bio2rdf.org/umls:C2830004"
"DB00612"	"http://bio2rdf.org/umls:C0085584"
"DB00612"	"http://bio2rdf.org/umls:C0018099"
"DB00271"	"http://bio2rdf.org/umls:C0022672"
"DB00261"	"http://bio2rdf.org/umls:C0038454"
"DB06288"	"http://bio2rdf.org/umls:C0007682"
"DB01008"	"http://bio2rdf.org/umls:C0850149"
"DB00277"	"http://bio2rdf.org/umls:C0003811"
"DB01008"	"http://bio2rdf.org/umls:C0027947"
"DB00612"	"http://bio2rdf.org/umls:C2242996"
"DB01136"	"http://bio2rdf.org/umls:C0235467"
"DB00796"	"http://bio2rdf.org/umls:C0014591"
"DB00262"	"http://bio2rdf.org/umls:C0242528"
"DB01008"	"http://bio2rdf.org/umls:C0017181"
"DB09020"	"http://bio2rdf.org/umls:C0042963"
"DB00612"	"http://bio2rdf.org/umls:C0085633"
"DB01008"	"http://bio2rdf.org/umls:C0043096"
"DB00321"	"http://bio2rdf.org/umls:C0392702"
"DB00201"	"http://bio2rdf.org/umls:C1527348"
"DB00612"	"http://bio2rdf.org/umls:C0024902"
"DB01136"	"http://bio2rdf.org/umls:C0151691"
"DB00321"	"http://bio2rdf.org/umls:C0027051"
"DB00543"	"http://bio2rdf.org/umls:C0235660"
"DB00335"	"http://bio2rdf.org/umls:C0011124"
"DB01008"	"http://bio2rdf.org/umls:C0019080"
"DB00297"	"http://bio2rdf.org/umls:C0023052"
"DB00964"	"http://bio2rdf.org/umls:C0542571"
"DB00521"	"http://bio2rdf.org/umls:C0012833"
"DB00993"	"http://bio2rdf.org/umls:C0042963"
"DB00564"	"http://bio2rdf.org/umls:C0522224"
"DB00276"	"http://bio2rdf.org/umls:C0243026"
"DB00181"	"http://bio2rdf.org/umls:C0575081"
"DB01019"	"http://bio2rdf.org/umls:C0027497"
"DB00993"	"http://bio2rdf.org/umls:C0231218"
"DB00543"	"http://bio2rdf.org/umls:C0235347"
"DB06288"	"http://bio2rdf.org/umls:C0234133"
"DB00564"	"http://bio2rdf.org/umls:C0005758"
"DB09019"	"http://bio2rdf.org/umls:C0033774"
"DB00612"	"http://bio2rdf.org/umls:C0595939"
"DB00964"	"http://bio2rdf.org/umls:C0042401"
"DB06288"	"http://bio2rdf.org/umls:C0036572"
"DB01128"	"http://bio2rdf.org/umls:C0003467"
"DB01008"	"http://bio2rdf.org/umls:C0027651"
"DB00564"	"http://bio2rdf.org/umls:C0022658"
"DB01217"	"http://bio2rdf.org/umls:C0013378"
"DB00276"	"http://bio2rdf.org/umls:C0018965"
"DB00543"	"http://bio2rdf.org/umls:C0028084"
"DB00181"	"http://bio2rdf.org/umls:C0031212"
"DB00612"	"http://bio2rdf.org/umls:C0030554"
"DB00915"	"http://bio2rdf.org/umls:C0424000"
"DB00335"	"http://bio2rdf.org/umls:C0948369"
"DB00661"	"http://bio2rdf.org/umls:C0548823"
"DB00404"	"http://bio2rdf.org/umls:C0392702"
"DB00945"	"http://bio2rdf.org/umls:C0002871"
"DB01217"	"http://bio2rdf.org/umls:C0521170"
"DB00277"	"http://bio2rdf.org/umls:C0027765"
"DB00195"	"http://bio2rdf.org/umls:C0025345"
"DB00321"	"http://bio2rdf.org/umls:C0015230"
"DB01244"	"http://bio2rdf.org/umls:C0548823"
"DB00357"	"http://bio2rdf.org/umls:C0030312"
"DB00262"	"http://bio2rdf.org/umls:C0007785"
"DB00271"	"http://bio2rdf.org/umls:C0600228"
"DB00748"	"http://bio2rdf.org/umls:C0027424"
"DB00321"	"http://bio2rdf.org/umls:C0013144"
"DB01136"	"http://bio2rdf.org/umls:C0151517"
"DB00297"	"http://bio2rdf.org/umls:C0151602"
"DB00564"	"http://bio2rdf.org/umls:C0151772"
"DB00181"	"http://bio2rdf.org/umls:C2242996"
"DB01008"	"http://bio2rdf.org/umls:C2937358"
"DB00543"	"http://bio2rdf.org/umls:C0001824"
"DB00271"	"http://bio2rdf.org/umls:C0040822"
"DB09020"	"http://bio2rdf.org/umls:C0039070"
"DB00297"	"http://bio2rdf.org/umls:C0948824"
"DB00321"	"http://bio2rdf.org/umls:C0022346"
"DB00490"	"http://bio2rdf.org/umls:C0231303"
"DB00484"	"http://bio2rdf.org/umls:C0009443"
"DB00195"	"http://bio2rdf.org/umls:C0497156"
"DB00271"	"http://bio2rdf.org/umls:C0162297"
"DB01143"	"http://bio2rdf.org/umls:C0042109"
"DB01136"	"http://bio2rdf.org/umls:C0011124"
"DB00261"	"http://bio2rdf.org/umls:C0013362"
"DB01217"	"http://bio2rdf.org/umls:C0235378"
"DB06698"	"http://bio2rdf.org/umls:C0002792"
"DB00271"	"http://bio2rdf.org/umls:C0080203"
"DB00945"	"http://bio2rdf.org/umls:C1522133"
"DB00436"	"http://bio2rdf.org/umls:C0011849"
"DB00993"	"http://bio2rdf.org/umls:C0008370"
"DB00262"	"http://bio2rdf.org/umls:C0235378"
"DB00195"	"http://bio2rdf.org/umls:C0009806"
"DB00612"	"http://bio2rdf.org/umls:C0233407"
"DB01008"	"http://bio2rdf.org/umls:C1096274"
"DB00887"	"http://bio2rdf.org/umls:C0863147"
"DB00404"	"http://bio2rdf.org/umls:C0234708"
"DB09020"	"http://bio2rdf.org/umls:C0009319"
"DB00969"	"http://bio2rdf.org/umls:C1096250"
"DB00972"	"http://bio2rdf.org/umls:C0009806"
"DB00488"	"http://bio2rdf.org/umls:C0036572"
"DB00321"	"http://bio2rdf.org/umls:C0018418"
"DB00261"	"http://bio2rdf.org/umls:C0151517"
"DB00484"	"http://bio2rdf.org/umls:C0863079"
"DB00195"	"http://bio2rdf.org/umls:C3665386"
"DB01008"	"http://bio2rdf.org/umls:C0016382"
"DB00564"	"http://bio2rdf.org/umls:C0263540"
"DB00972"	"http://bio2rdf.org/umls:C0023067"
"DB00748"	"http://bio2rdf.org/umls:C0015672"
"DB00271"	"http://bio2rdf.org/umls:C0271240"
"DB00321"	"http://bio2rdf.org/umls:C0235198"
"DB01008"	"http://bio2rdf.org/umls:C0030305"
"DB00321"	"http://bio2rdf.org/umls:C0031117"
"DB00404"	"http://bio2rdf.org/umls:C0858635"
"DB01128"	"http://bio2rdf.org/umls:C0011175"
"DB01019"	"http://bio2rdf.org/umls:C0232488"
"DB00490"	"http://bio2rdf.org/umls:C0003123"
"DB01008"	"http://bio2rdf.org/umls:C0546817"
"DB00276"	"http://bio2rdf.org/umls:C0043096"
"DB00612"	"http://bio2rdf.org/umls:C0235901"
"DB01091"	"http://bio2rdf.org/umls:C0033774"
"DB01008"	"http://bio2rdf.org/umls:C0338908"
"DB00181"	"http://bio2rdf.org/umls:C0087169"
"DB00490"	"http://bio2rdf.org/umls:C0855329"
"DB00381"	"http://bio2rdf.org/umls:C0027769"
"DB00490"	"http://bio2rdf.org/umls:C0241426"
"DB00945"	"http://bio2rdf.org/umls:C0042963"
"DB00564"	"http://bio2rdf.org/umls:C0027796"
"DB01217"	"http://bio2rdf.org/umls:C0877359"
"DB00564"	"http://bio2rdf.org/umls:C0003460"
"DB01217"	"http://bio2rdf.org/umls:C0023530"
"DB01128"	"http://bio2rdf.org/umls:C0038990"
"DB00887"	"http://bio2rdf.org/umls:C0008031"
"DB00297"	"http://bio2rdf.org/umls:C0013144"
"DB00335"	"http://bio2rdf.org/umls:C0003123"
"DB00261"	"http://bio2rdf.org/umls:C0877359"
"DB00964"	"http://bio2rdf.org/umls:C3665386"
"DB00490"	"http://bio2rdf.org/umls:C0702166"
"DB00661"	"http://bio2rdf.org/umls:C0086132"
"DB00972"	"http://bio2rdf.org/umls:C0016867"
"DB01128"	"http://bio2rdf.org/umls:C0037199"
"DB00271"	"http://bio2rdf.org/umls:C0085610"
"DB01143"	"http://bio2rdf.org/umls:C0011606"
"DB00181"	"http://bio2rdf.org/umls:C1321898"
"DB00381"	"http://bio2rdf.org/umls:C0013378"
"DB01008"	"http://bio2rdf.org/umls:C0019209"
"DB00564"	"http://bio2rdf.org/umls:C0858093"
"DB00381"	"http://bio2rdf.org/umls:C0851353"
"DB00276"	"http://bio2rdf.org/umls:C0040034"
"DB00271"	"http://bio2rdf.org/umls:C0302295"
"DB00297"	"http://bio2rdf.org/umls:C0030201"
"DB00993"	"http://bio2rdf.org/umls:C0424790"
"DB00262"	"http://bio2rdf.org/umls:C0023182"
"DB00543"	"http://bio2rdf.org/umls:C0011124"
"DB00404"	"http://bio2rdf.org/umls:C0859023"
"DB01008"	"http://bio2rdf.org/umls:C0034088"
"DB01008"	"http://bio2rdf.org/umls:C0001824"
"DB00357"	"http://bio2rdf.org/umls:C0001824"
"DB00543"	"http://bio2rdf.org/umls:C0000737"
"DB00564"	"http://bio2rdf.org/umls:C0877225"
"DB00262"	"http://bio2rdf.org/umls:C0854467"
"DB00357"	"http://bio2rdf.org/umls:C0002878"
"DB00262"	"http://bio2rdf.org/umls:C0240035"
"DB00297"	"http://bio2rdf.org/umls:C1868752"
"DB01143"	"http://bio2rdf.org/umls:C0521465"
"DB00796"	"http://bio2rdf.org/umls:C0041912"
"DB01008"	"http://bio2rdf.org/umls:C0001403"
"DB00321"	"http://bio2rdf.org/umls:C0231218"
"DB00297"	"http://bio2rdf.org/umls:C3160947"
"DB01008"	"http://bio2rdf.org/umls:C0021053"
"DB00181"	"http://bio2rdf.org/umls:C0028961"
"DB00612"	"http://bio2rdf.org/umls:C0003467"
"DB00237"	"http://bio2rdf.org/umls:C0020517"
"DB00297"	"http://bio2rdf.org/umls:C2939427"
"DB00181"	"http://bio2rdf.org/umls:C0232292"
"DB00271"	"http://bio2rdf.org/umls:C0232808"
"DB00915"	"http://bio2rdf.org/umls:C0155002"
"DB01558"	"http://bio2rdf.org/umls:C0235146"
"DB01136"	"http://bio2rdf.org/umls:C0162830"
"DB00321"	"http://bio2rdf.org/umls:C0013604"
"DB00404"	"http://bio2rdf.org/umls:C0740858"
"DB01019"	"http://bio2rdf.org/umls:C0234193"
"DB00276"	"http://bio2rdf.org/umls:C0854467"
"DB00276"	"http://bio2rdf.org/umls:C0021368"
"DB00262"	"http://bio2rdf.org/umls:C0085584"
"DB00661"	"http://bio2rdf.org/umls:C1456822"
"DB00993"	"http://bio2rdf.org/umls:C0030343"
"DB00181"	"http://bio2rdf.org/umls:C0020701"
"DB01217"	"http://bio2rdf.org/umls:C0011168"
"DB00564"	"http://bio2rdf.org/umls:C0030552"
"DB00181"	"http://bio2rdf.org/umls:C0162429"
"DB00972"	"http://bio2rdf.org/umls:C0015967"
"DB01244"	"http://bio2rdf.org/umls:C0155626"
"DB00972"	"http://bio2rdf.org/umls:C0542101"
"DB01008"	"http://bio2rdf.org/umls:C0423791"
"DB00261"	"http://bio2rdf.org/umls:C0438215"
"DB00297"	"http://bio2rdf.org/umls:C0178298"
"DB00181"	"http://bio2rdf.org/umls:C0038454"
"DB00262"	"http://bio2rdf.org/umls:C0017178"
"DB00321"	"http://bio2rdf.org/umls:C0038454"
"DB00661"	"http://bio2rdf.org/umls:C0036572"
"DB00195"	"http://bio2rdf.org/umls:C0033581"
"DB00262"	"http://bio2rdf.org/umls:C0151836"
"DB01025"	"http://bio2rdf.org/umls:C0027765"
"DB00484"	"http://bio2rdf.org/umls:C0234655"
"DB01008"	"http://bio2rdf.org/umls:C0151578"
"DB00972"	"http://bio2rdf.org/umls:C0392171"
"DB00543"	"http://bio2rdf.org/umls:C0235293"
"DB00488"	"http://bio2rdf.org/umls:C0015672"
"DB00195"	"http://bio2rdf.org/umls:C0037822"
"DB01008"	"http://bio2rdf.org/umls:C0031046"
"DB00271"	"http://bio2rdf.org/umls:C0857353"
"DB00887"	"http://bio2rdf.org/umls:C0043352"
"DB00564"	"http://bio2rdf.org/umls:C0004936"
"DB00612"	"http://bio2rdf.org/umls:C0260662"
"DB00404"	"http://bio2rdf.org/umls:C0235295"
"DB00969"	"http://bio2rdf.org/umls:C0027339"
"DB00262"	"http://bio2rdf.org/umls:C0232910"
"DB00661"	"http://bio2rdf.org/umls:C0740481"
"DB01008"	"http://bio2rdf.org/umls:C0235031"
"DB01244"	"http://bio2rdf.org/umls:C2981158"
"DB01244"	"http://bio2rdf.org/umls:C0020538"
"DB00381"	"http://bio2rdf.org/umls:C0013428"
"DB00490"	"http://bio2rdf.org/umls:C0427086"
"DB01008"	"http://bio2rdf.org/umls:C1145670"
"DB00548"	"http://bio2rdf.org/umls:C0042900"
"DB00381"	"http://bio2rdf.org/umls:C0019080"
"DB00261"	"http://bio2rdf.org/umls:C0027051"
"DB00276"	"http://bio2rdf.org/umls:C0015967"
"DB00969"	"http://bio2rdf.org/umls:C0265031"
"DB01128"	"http://bio2rdf.org/umls:C0014457"
"DB00321"	"http://bio2rdf.org/umls:C0241934"
"DB00887"	"http://bio2rdf.org/umls:C0860434"
"DB00484"	"http://bio2rdf.org/umls:C0010037"
"DB00271"	"http://bio2rdf.org/umls:C0151828"
"DB00261"	"http://bio2rdf.org/umls:C0013295"
"DB00297"	"http://bio2rdf.org/umls:C1145670"
"DB01217"	"http://bio2rdf.org/umls:C0023533"
"DB01008"	"http://bio2rdf.org/umls:C0010828"
"DB00612"	"http://bio2rdf.org/umls:C0018790"
"DB00564"	"http://bio2rdf.org/umls:C0015397"
"DB01217"	"http://bio2rdf.org/umls:C0267797"
"DB00262"	"http://bio2rdf.org/umls:C0013604"
"DB00381"	"http://bio2rdf.org/umls:C3665386"
"DB00521"	"http://bio2rdf.org/umls:C0039070"
"DB01128"	"http://bio2rdf.org/umls:C0018802"
"DB01136"	"http://bio2rdf.org/umls:C0851578"
"DB00276"	"http://bio2rdf.org/umls:C0522153"
"DB00564"	"http://bio2rdf.org/umls:C0178298"
"DB00993"	"http://bio2rdf.org/umls:C0025202"
"DB01128"	"http://bio2rdf.org/umls:C0009763"
"DB00297"	"http://bio2rdf.org/umls:C0033036"
"DB01128"	"http://bio2rdf.org/umls:C0018099"
"DB00887"	"http://bio2rdf.org/umls:C0857177"
"DB00945"	"http://bio2rdf.org/umls:C0030920"
"DB00564"	"http://bio2rdf.org/umls:C0858589"
"DB00297"	"http://bio2rdf.org/umls:C0018790"
"DB06698"	"http://bio2rdf.org/umls:C0178298"
"DB00261"	"http://bio2rdf.org/umls:C0151736"
"DB01008"	"http://bio2rdf.org/umls:C0151905"
"DB00945"	"http://bio2rdf.org/umls:C0039231"
"DB00796"	"http://bio2rdf.org/umls:C0004093"
"DB01008"	"http://bio2rdf.org/umls:C0151539"
"DB01128"	"http://bio2rdf.org/umls:C0746883"
"DB00381"	"http://bio2rdf.org/umls:C0011551"
"DB00335"	"http://bio2rdf.org/umls:C0027769"
"DB00543"	"http://bio2rdf.org/umls:C2225524"
"DB01008"	"http://bio2rdf.org/umls:C0541887"
"DB00564"	"http://bio2rdf.org/umls:C0017979"
"DB00748"	"http://bio2rdf.org/umls:C0027813"
"DB01008"	"http://bio2rdf.org/umls:C0004936"
"DB01217"	"http://bio2rdf.org/umls:C0151736"
"DB01143"	"http://bio2rdf.org/umls:C2830004"
"DB00195"	"http://bio2rdf.org/umls:C0558489"
"DB00271"	"http://bio2rdf.org/umls:C0004096"
"DB00276"	"http://bio2rdf.org/umls:C0023380"
"DB00945"	"http://bio2rdf.org/umls:C0033774"
"DB00261"	"http://bio2rdf.org/umls:C0018799"
"DB00277"	"http://bio2rdf.org/umls:C0015376"
"DB01136"	"http://bio2rdf.org/umls:C0026827"
"DB00796"	"http://bio2rdf.org/umls:C0700590"
"DB00297"	"http://bio2rdf.org/umls:C0235248"
"DB00612"	"http://bio2rdf.org/umls:C0040034"
"DB01128"	"http://bio2rdf.org/umls:C0917798"
"DB00381"	"http://bio2rdf.org/umls:C0022408"
"DB01217"	"http://bio2rdf.org/umls:C0042401"
