"drugid"	"geneid"
"DB03191"	"4143"
"DB03144"	"4843"
"DB03271"	"4843"
"DB03144"	"4846"
"DB03305"	"4846"
"DB03332"	"4846"
"DB03349"	"5142"
"DB03183"	"5144"
"DB03372"	"3558"
"DB03253"	"1803"
"DB03401"	"3708"
"DB03279"	"5916"
"DB03395"	"5972"
"DB03153"	"3251"
"DB03185"	"978"
"DB03403"	"51727"
"DB03147"	"1806"
"DB03247"	"1806"
"DB03419"	"1806"
"DB03367"	"4321"
"DB03368"	"4314"
"DB03207"	"4317"
"DB03124"	"836"
"DB03317"	"54205"
"DB03401"	"6711"
"DB03397"	"6675"
"DB03216"	"191"
"DB03273"	"191"
"DB03397"	"2135"
"DB03226"	"3265"
"DB03127"	"5646"
"DB03129"	"5646"
"DB03227"	"683"
"DB03132"	"7167"
"DB03135"	"7167"
"DB03314"	"7167"
"DB03379"	"7167"
"DB03419"	"54963"
"DB03150"	"1841"
"DB03195"	"1841"
"DB03233"	"1841"
"DB03280"	"1841"
"DB03147"	"27034"
"DB03127"	"5644"
"DB03136"	"5644"
"DB03159"	"5644"
"DB03173"	"5644"
"DB03213"	"5644"
"DB03243"	"5644"
"DB03251"	"5644"
"DB03337"	"5644"
"DB03373"	"5644"
"DB03374"	"5644"
"DB03417"	"5644"
"DB03201"	"1357"
"DB03227"	"349565"
"DB03127"	"1632"
"DB03380"	"4852"
"DB03147"	"34"
"DB03415"	"34"
"DB03247"	"8986"
"DB03247"	"6446"
"DB03147"	"51"
"DB03147"	"51706"
"DB03227"	"64802"
"DB03147"	"259307"
"DB03214"	"259307"
"DB03149"	"1215"
"DB03297"	"1215"
"DB03214"	"84680"
"DB03203"	"51228"
"DB03247"	"60490"
"DB03147"	"2232"
"DB03147"	"2639"
"DB03245"	"2639"
"DB03147"	"2671"
"DB03247"	"51179"
"DB03158"	"3633"
"DB03147"	"3712"
"DB03127"	"5653"
"DB03147"	"9131"
"DB03193"	"26279"
"DB03203"	"5817"
"DB03380"	"670"
"DB03297"	"6648"
"DB03316"	"7043"
"DB03316"	"10673"
"DB03390"	"55"
"DB03384"	"840"
"DB03345"	"22955"
"DB03374"	"389434"
"DB03316"	"29924"
"DB03401"	"29924"
"DB03413"	"1854"
"DB03309"	"2020"
"DB03345"	"3956"
"DB03397"	"4245"
"DB03374"	"5569"
"DB03401"	"5333"
"DB03292"	"5723"
"DB03401"	"5962"
"DB03496"	"1956"
"DB03847"	"2147"
"DB03865"	"2147"
"DB03477"	"5743"
"DB03866"	"5743"
"DB03928"	"1491"
"DB03796"	"1558"
"DB03932"	"3683"
"DB03856"	"4953"
"DB03535"	"5550"
"DB03864"	"5550"
"DB03744"	"5836"
"DB03479"	"5837"
"DB03496"	"5837"
"DB03657"	"5837"
"DB03835"	"5837"
"DB04013"	"5837"
"DB04044"	"5837"
"DB04055"	"5837"
"DB04074"	"587"
"DB03568"	"590"
"DB03672"	"590"
"DB03814"	"590"
"DB03822"	"590"
"DB03604"	"7068"
"DB03788"	"7068"
"DB03461"	"1429"
"DB03439"	"279"
"DB03495"	"279"
"DB03773"	"279"
"DB03971"	"279"
"DB03546"	"2618"
"DB03525"	"6714"
"DB03591"	"6714"
"DB03628"	"6714"
"DB03712"	"6714"
"DB03828"	"6714"
"DB03902"	"6714"
"DB04003"	"3932"
"DB03896"	"10914"
"DB03766"	"10243"
"DB03499"	"1431"
"DB03501"	"2582"
"DB03581"	"2821"
"DB03937"	"2821"
"DB03696"	"4047"
"DB03796"	"5375"
"DB04005"	"7371"
"DB03478"	"23408"
"DB03430"	"197021"
"DB03496"	"983"
"DB04014"	"983"
"DB03496"	"1020"
"DB04014"	"1020"
"DB03588"	"1508"
"DB03677"	"2053"
"DB03884"	"54363"
"DB03955"	"4124"
"DB03690"	"5306"
"DB03796"	"5538"
"DB04048"	"7001"
"DB03796"	"23541"
"DB04077"	"27306"
"DB04027"	"1158"
"DB04065"	"124"
"DB03461"	"125"
"DB03703"	"125"
"DB04077"	"125"
"DB03559"	"126"
"DB04071"	"126"
"DB03559"	"127"
"DB03704"	"128"
"DB03461"	"1719"
"DB03695"	"1719"
"DB03886"	"1719"
"DB03987"	"1719"
"DB03626"	"1728"
"DB03758"	"1737"
"DB03760"	"1737"
"DB03461"	"7923"
"DB03461"	"10327"
"DB03461"	"231"
"DB03461"	"1645"
"DB03461"	"1646"
"DB03461"	"8644"
"DB03893"	"2597"
"DB03760"	"2653"
"DB03602"	"2739"
"DB03929"	"2741"
"DB03867"	"2936"
"DB03602"	"2938"
"DB03597"	"2948"
"DB03706"	"2948"
"DB03686"	"2950"
"DB03814"	"2950"
"DB04077"	"2950"
"DB03612"	"3033"
"DB03889"	"3029"
"DB03461"	"3156"
"DB03906"	"3162"
"DB03461"	"3290"
"DB03814"	"3290"
"DB03461"	"3292"
"DB03516"	"316"
"DB03948"	"3614"
"DB03948"	"3615"
"DB03940"	"3939"
"DB03940"	"3945"
"DB03461"	"4190"
"DB03461"	"4199"
"DB03499"	"4200"
"DB03589"	"4200"
"DB03680"	"4200"
"DB03680"	"10873"
"DB03541"	"4835"
"DB03461"	"23530"
"DB03449"	"4842"
"DB03461"	"4842"
"DB03707"	"4842"
"DB03710"	"4842"
"DB03892"	"4842"
"DB03909"	"8566"
"DB03461"	"5447"
"DB03814"	"5860"
"DB03585"	"30814"
"DB04077"	"30814"
"DB03526"	"760"
"DB03594"	"760"
"DB03596"	"760"
"DB03598"	"760"
"DB03697"	"760"
"DB03844"	"760"
"DB03877"	"760"
"DB03904"	"760"
"DB03950"	"760"
"DB03975"	"760"
"DB04002"	"760"
"DB03742"	"2099"
"DB03802"	"2099"
"DB03860"	"2100"
"DB03882"	"2100"
"DB04020"	"2100"
"DB03551"	"4860"
"DB03609"	"4860"
"DB03881"	"4860"
"DB04076"	"4860"
"DB03541"	"7298"
"DB03800"	"7298"
"DB03491"	"4830"
"DB04068"	"4830"
"DB03900"	"801"
"DB03977"	"801"
"DB03777"	"5170"
"DB04077"	"1787"
"DB03909"	"5230"
"DB03721"	"6401"
"DB03721"	"6403"
"DB03480"	"1723"
"DB03523"	"1723"
"DB03805"	"1723"
"DB03861"	"10242"
"DB03483"	"5770"
"DB03557"	"5770"
"DB03661"	"5770"
"DB03670"	"5770"
"DB03714"	"5770"
"DB03982"	"5770"
"DB04001"	"5770"
"DB03847"	"632"
"DB03572"	"100"
"DB03740"	"1636"
"DB03894"	"4129"
"DB03878"	"25"
"DB03621"	"2280"
"DB04012"	"2280"
"DB03575"	"10280"
"DB03471"	"5320"
"DB03784"	"5320"
"DB03719"	"7184"
"DB03758"	"7184"
"DB03832"	"54677"
"DB03504"	"3320"
"DB03749"	"3320"
"DB03809"	"3320"
"DB03899"	"3320"
"DB04054"	"3320"
"DB03608"	"26"
"DB03565"	"5319"
"DB03587"	"5319"
"DB03633"	"5319"
"DB03796"	"6010"
"DB03566"	"7296"
"DB03821"	"410"
"DB03964"	"50"
"DB04072"	"50"
"DB03661"	"994"
"DB03711"	"392399"
"DB03490"	"1017"
"DB03496"	"1017"
"DB03583"	"1017"
"DB03663"	"1017"
"DB03737"	"1017"
"DB03801"	"1017"
"DB04006"	"1017"
"DB03924"	"1457"
"DB03536"	"8722"
"DB03573"	"8722"
"DB03691"	"8722"
"DB03456"	"1513"
"DB03642"	"1513"
"DB03891"	"1513"
"DB03923"	"118881"
"DB04077"	"51477"
"DB03702"	"1990"
"DB03757"	"1990"
"DB03890"	"1990"
"DB03925"	"1990"
"DB03465"	"2027"
"DB03645"	"2027"
"DB03959"	"9955"
"DB03981"	"9955"
"DB03461"	"3417"
"DB03485"	"4057"
"DB03623"	"5602"
"DB03980"	"1432"
"DB04050"	"4151"
"DB03721"	"4153"
"DB03879"	"4153"
"DB03725"	"5105"
"DB03468"	"5409"
"DB03824"	"5409"
"DB03976"	"5645"
"DB03685"	"11157"
"DB03496"	"1019"
"DB03531"	"1610"
"DB03747"	"3074"
"DB03861"	"3074"
"DB04077"	"375"
"DB03963"	"7097"
"DB03516"	"7498"
"DB03841"	"7498"
"DB03925"	"1991"
"DB03847"	"2159"
"DB03643"	"3249"
"DB03865"	"3249"
"DB03909"	"3643"
"DB03476"	"5328"
"DB03729"	"5328"
"DB03782"	"5328"
"DB03865"	"5328"
"DB03876"	"5328"
"DB04059"	"5328"
"DB03709"	"5340"
"DB03667"	"5742"
"DB03752"	"5742"
"DB03753"	"5742"
"DB03783"	"5742"
"DB03447"	"6035"
"DB03448"	"6035"
"DB03512"	"6035"
"DB03726"	"6035"
"DB03765"	"6035"
"DB03792"	"6035"
"DB03900"	"6035"
"DB03461"	"645"
"DB03740"	"43"
"DB03814"	"43"
"DB04021"	"43"
"DB03552"	"7054"
"DB03451"	"7421"
"DB03978"	"8565"
"DB03459"	"790"
"DB03900"	"10988"
"DB03575"	"116443"
"DB03510"	"122622"
"DB03907"	"1312"
"DB03759"	"2891"
"DB04000"	"2891"
"DB03929"	"2902"
"DB03506"	"353"
"DB03731"	"383"
"DB03904"	"383"
"DB03731"	"384"
"DB03487"	"4069"
"DB03967"	"4069"
"DB04017"	"4128"
"DB03611"	"4143"
"DB03461"	"4522"
"DB03814"	"435"
"DB03449"	"4843"
"DB03953"	"4843"
"DB03707"	"4846"
"DB03910"	"4846"
"DB03918"	"4846"
"DB03963"	"4846"
"DB03974"	"4846"
"DB04018"	"4846"
"DB03442"	"471"
"DB04057"	"471"
"DB03781"	"32"
"DB03519"	"5009"
"DB03673"	"5053"
"DB03606"	"5142"
"DB03807"	"5142"
"DB03849"	"5142"
"DB03606"	"5144"
"DB03849"	"5144"
"DB03650"	"5292"
"DB03777"	"5292"
"DB03501"	"2683"
"DB03685"	"2683"
"DB03814"	"2683"
"DB03959"	"2246"
"DB03944"	"7134"
"DB03453"	"3558"
"DB03455"	"3558"
"DB03957"	"3558"
"DB03660"	"1803"
"DB03721"	"1066"
"DB04077"	"3708"
"DB03991"	"4759"
"DB03597"	"8654"
"DB03466"	"5916"
"DB03736"	"5972"
"DB03968"	"5972"
"DB03935"	"2247"
"DB03959"	"2247"
"DB03981"	"2247"
"DB03556"	"873"
"DB03435"	"51727"
"DB03664"	"51727"
"DB03516"	"1806"
"DB03554"	"1806"
"DB03962"	"5226"
"DB03622"	"4317"
"DB03636"	"4317"
"DB03683"	"4318"
"DB03934"	"54205"
"DB03977"	"54205"
"DB03608"	"25824"
"DB03444"	"2932"
"DB04014"	"2932"
"DB03542"	"3612"
"DB03814"	"9588"
"DB03461"	"51181"
"DB03539"	"1118"
"DB03632"	"1118"
"DB04016"	"1511"
"DB03769"	"191"
"DB03435"	"2135"
"DB03633"	"2760"
"DB03959"	"3082"
"DB03435"	"28"
"DB03501"	"28"
"DB03772"	"28"
"DB03637"	"5646"
"DB03732"	"683"
"DB03900"	"7167"
"DB03685"	"54963"
"DB03976"	"1504"
"DB03593"	"28960"
"DB03958"	"28960"
"DB03666"	"1841"
"DB03845"	"1841"
"DB03740"	"3500"
"DB04043"	"3934"
"DB03435"	"27087"
"DB03443"	"5644"
"DB03494"	"5644"
"DB03555"	"5644"
"DB03595"	"5644"
"DB03608"	"5644"
"DB03643"	"5644"
"DB03865"	"5644"
"DB03876"	"5644"
"DB03976"	"5644"
"DB04008"	"5644"
"DB03721"	"6614"
"DB03496"	"1022"
"DB03441"	"1357"
"DB04058"	"1357"
"DB03435"	"360203"
"DB03685"	"360203"
"DB03509"	"142"
"DB03722"	"142"
"DB04010"	"142"
"DB03461"	"57016"
"DB03951"	"10007"
"DB03439"	"276"
"DB03758"	"3326"
"DB03484"	"308"
"DB03935"	"308"
"DB03959"	"308"
"DB03981"	"308"
"DB03796"	"5047"
"DB04077"	"5047"
"DB03461"	"6697"
"DB03886"	"6697"
"DB03616"	"58"
"DB03850"	"58"
"DB03903"	"58"
"DB03461"	"728635"
"DB03541"	"728635"
"DB03708"	"9061"
"DB04077"	"9061"
"DB03693"	"1455"
"DB03461"	"2539"
"DB03435"	"26229"
"DB03814"	"1215"
"DB04016"	"1215"
"DB03600"	"51228"
"DB03738"	"60490"
"DB03461"	"2232"
"DB03740"	"2629"
"DB04036"	"3712"
"DB03577"	"55"
"DB03434"	"10578"
"DB03435"	"2992"
"DB03956"	"5333"
"DB03448"	"6038"
"DB03507"	"7132"
"DB03496"	"1021"
"DB03496"	"1024"
"DB03496"	"1025"
"DB03461"	"22949"
"DB04066"	"22949"
"DB03486"	"124583"
"DB03461"	"1666"
"DB03461"	"79154"
"DB03600"	"5045"
"DB03597"	"5152"
"DB03635"	"5473"
"DB03814"	"653509"
"DB03740"	"27036"
"DB03727"	"7389"
"DB03814"	"26013"
"DB03661"	"152007"
"DB03796"	"27095"
"DB03661"	"1514"
"DB03767"	"1520"
"DB03837"	"1520"
"DB03984"	"1520"
"DB03639"	"1725"
"DB03814"	"56269"
"DB03796"	"3174"
"DB03685"	"3669"
"DB03796"	"3906"
"DB03814"	"403"
"DB03791"	"7376"
"DB03848"	"7376"
"DB03758"	"5165"
"DB03760"	"5165"
"DB03721"	"563"
"DB03777"	"5584"
"DB03721"	"5967"
"DB03929"	"6317"
"DB03983"	"6821"
"DB03921"	"7046"
"DB03963"	"7518"
"DB03945"	"64100"
"DB03963"	"22820"
"DB03945"	"1401"
"DB03988"	"116"
"DB03904"	"1499"
"DB03994"	"306"
"DB03996"	"3832"
"DB03909"	"487"
"DB03909"	"547"
"DB03886"	"5805"
"DB04009"	"1528"
"DB04069"	"1612"
"DB04136"	"2147"
"DB04083"	"883"
"DB04235"	"18"
"DB04217"	"1491"
"DB04083"	"189"
"DB04299"	"2805"
"DB04083"	"4953"
"DB04263"	"4953"
"DB04327"	"10544"
"DB04083"	"5837"
"DB04195"	"5837"
"DB04295"	"5837"
"DB04250"	"590"
"DB04251"	"590"
"DB04453"	"279"
"DB04080"	"6714"
"DB04395"	"1969"
"DB04395"	"3932"
"DB04444"	"79784"
"DB04230"	"1431"
"DB04163"	"200895"
"DB04306"	"200895"
"DB04355"	"2582"
"DB04417"	"280"
"DB04395"	"3098"
"DB04395"	"3706"
"DB04315"	"382"
"DB04216"	"5294"
"DB04147"	"5375"
"DB04224"	"5375"
"DB04098"	"5566"
"DB04315"	"8766"
"DB04126"	"1508"
"DB04126"	"1512"
"DB04315"	"51762"
"DB04315"	"1938"
"DB04213"	"2053"
"DB04374"	"54363"
"DB04478"	"6652"
"DB04477"	"26330"
"DB04105"	"125"
"DB04113"	"126"
"DB04312"	"126"
"DB04448"	"126"
"DB04153"	"128"
"DB04090"	"1728"
"DB04392"	"1728"
"DB04447"	"216"
"DB04381"	"217"
"DB04132"	"2739"
"DB04395"	"2937"
"DB04132"	"2938"
"DB04187"	"2944"
"DB04132"	"2948"
"DB04132"	"2950"
"DB04447"	"2954"
"DB04377"	"3156"
"DB04447"	"3156"
"DB04464"	"4535"
"DB04253"	"4835"
"DB04223"	"4842"
"DB04466"	"8856"
"DB04270"	"5468"
"DB04081"	"760"
"DB04089"	"760"
"DB04180"	"760"
"DB04203"	"760"
"DB04371"	"760"
"DB04394"	"760"
"DB04468"	"2099"
"DB04471"	"2099"
"DB04468"	"2100"
"DB04260"	"4860"
"DB04335"	"4860"
"DB04464"	"567"
"DB04315"	"4830"
"DB04366"	"4830"
"DB04315"	"4831"
"DB04395"	"7155"
"DB04464"	"462"
"DB04147"	"1723"
"DB04281"	"1723"
"DB04088"	"5770"
"DB04142"	"5770"
"DB04204"	"5770"
"DB04285"	"5770"
"DB04178"	"291"
"DB04395"	"6733"
"DB04214"	"52"
"DB04218"	"100"
"DB04440"	"100"
"DB04367"	"10188"
"DB04365"	"1128"
"DB04147"	"4129"
"DB04307"	"4129"
"DB04447"	"5479"
"DB04417"	"6817"
"DB04445"	"6822"
"DB04094"	"2280"
"DB04112"	"5320"
"DB04287"	"5320"
"DB04254"	"3320"
"DB04395"	"1080"
"DB04079"	"6010"
"DB04147"	"6010"
"DB04233"	"6010"
"DB04450"	"6010"
"DB04106"	"7296"
"DB04351"	"50"
"DB04101"	"1017"
"DB04186"	"1017"
"DB04288"	"1017"
"DB04407"	"1017"
"DB04395"	"1457"
"DB04462"	"1457"
"DB04234"	"1513"
"DB04244"	"1513"
"DB04216"	"133688"
"DB04216"	"3055"
"DB04395"	"5602"
"DB04338"	"1432"
"DB04337"	"4151"
"DB04091"	"4153"
"DB04426"	"4153"
"DB04273"	"5409"
"DB04325"	"5645"
"DB04410"	"5645"
"DB04451"	"1515"
"DB04315"	"79631"
"DB04166"	"1610"
"DB04121"	"375"
"DB04137"	"375"
"DB04315"	"375"
"DB04144"	"4193"
"DB04397"	"5236"
"DB04395"	"3480"
"DB04172"	"5328"
"DB04464"	"6035"
"DB04345"	"645"
"DB04363"	"645"
"DB04141"	"6389"
"DB04141"	"6390"
"DB04141"	"6391"
"DB04141"	"6392"
"DB04114"	"43"
"DB04315"	"7052"
"DB04315"	"7053"
"DB04400"	"7054"
"DB04258"	"7421"
"DB04108"	"10988"
"DB04324"	"10988"
"DB04207"	"10157"
"DB04137"	"122622"
"DB04315"	"122622"
"DB04418"	"122622"
"DB04175"	"2203"
"DB04185"	"2628"
"DB04454"	"2628"
"DB04137"	"2746"
"DB04129"	"2891"
"DB04152"	"2891"
"DB04256"	"2911"
"DB04282"	"3938"
"DB04197"	"383"
"DB04194"	"4069"
"DB04268"	"4069"
"DB04447"	"4482"
"DB04322"	"4522"
"DB04400"	"4843"
"DB04223"	"4846"
"DB04185"	"5009"
"DB04400"	"5053"
"DB04419"	"5053"
"DB04150"	"5066"
"DB04149"	"5142"
"DB04149"	"5144"
"DB04271"	"5144"
"DB04469"	"5144"
"DB04216"	"5292"
"DB04395"	"5292"
"DB04409"	"2246"
"DB04278"	"3558"
"DB04338"	"5594"
"DB04233"	"5406"
"DB04468"	"2104"
"DB04379"	"5972"
"DB04387"	"5972"
"DB04454"	"1950"
"DB04356"	"3251"
"DB04463"	"873"
"DB04444"	"51727"
"DB04405"	"4321"
"DB04464"	"6285"
"DB04334"	"8639"
"DB04318"	"4320"
"DB04140"	"4314"
"DB04232"	"4314"
"DB04416"	"4314"
"DB04249"	"54205"
"DB04395"	"2932"
"DB04350"	"1118"
"DB04404"	"1118"
"DB04137"	"3265"
"DB04315"	"3265"
"DB04141"	"28"
"DB04372"	"58488"
"DB04109"	"5646"
"DB04369"	"5646"
"DB04326"	"7167"
"DB04447"	"7167"
"DB04137"	"54963"
"DB04395"	"1841"
"DB04473"	"3500"
"DB04476"	"3934"
"DB04107"	"5644"
"DB04125"	"5644"
"DB04215"	"5644"
"DB04238"	"5644"
"DB04246"	"5644"
"DB04269"	"5644"
"DB04301"	"5644"
"DB04311"	"5644"
"DB04325"	"5644"
"DB04336"	"5644"
"DB04391"	"5644"
"DB04410"	"5644"
"DB04424"	"5644"
"DB04432"	"5644"
"DB04442"	"5644"
"DB04446"	"5644"
"DB04470"	"5644"
"DB04485"	"7084"
"DB04316"	"1357"
"DB04355"	"360203"
"DB04465"	"360203"
"DB04396"	"1463"
"DB04173"	"2272"
"DB04389"	"2272"
"DB04326"	"226"
"DB04326"	"229"
"DB04237"	"276"
"DB04395"	"6300"
"DB04352"	"53343"
"DB04137"	"5207"
"DB04137"	"5868"
"DB04315"	"5868"
"DB04275"	"6697"
"DB04151"	"58"
"DB04395"	"58"
"DB04297"	"55869"
"DB04315"	"998"
"DB04099"	"349565"
"DB04464"	"1327"
"DB04464"	"9377"
"DB04464"	"1329"
"DB04464"	"1339"
"DB04464"	"1340"
"DB04464"	"1345"
"DB04464"	"1346"
"DB04464"	"1349"
"DB04464"	"1350"
"DB04464"	"1351"
"DB04117"	"1892"
"DB04348"	"2172"
"DB04315"	"2762"
"DB04464"	"4512"
"DB04464"	"4513"
"DB04464"	"4514"
"DB04459"	"1675"
"DB04315"	"2779"
"DB04444"	"2779"
"DB04099"	"64802"
"DB04166"	"259307"
"DB04224"	"51228"
"DB04465"	"51228"
"DB04436"	"6648"
"DB04355"	"2992"
"DB04396"	"3956"
"DB04447"	"3956"
"DB04461"	"7389"
"DB04315"	"56269"
"DB04315"	"403"
"DB04315"	"9367"
"DB04434"	"7046"
"DB04480"	"7046"
"DB04331"	"3832"
"DB04444"	"487"
"DB04395"	"547"
"DB04137"	"6009"
"DB04315"	"6009"
"DB04178"	"671"
"DB04077"	"7048"
"DB04119"	"7317"
"DB04141"	"7381"
"DB04141"	"7384"
"DB04141"	"7385"
"DB04141"	"7386"
"DB04141"	"7388"
"DB04119"	"815"
"DB04447"	"815"
"DB04147"	"11034"
"DB04147"	"1072"
"DB04156"	"58190"
"DB04141"	"1537"
"DB04395"	"1612"
"DB04141"	"27089"
"DB04141"	"29796"
"DB04141"	"2110"
"DB04132"	"2953"
"DB04147"	"28442"
"DB04137"	"390"
"DB04141"	"4519"
"DB04077"	"4668"
"DB04147"	"4779"
"DB04137"	"5911"
"DB04315"	"5911"
"DB04315"	"51128"
"DB04216"	"9262"
"DB04315"	"7284"
"DB04297"	"51564"
"DB04276"	"823"
"DB04324"	"23173"
"DB04348"	"1056"
"DB04200"	"317749"
"DB04233"	"1208"
"DB04214"	"54935"
"DB04315"	"221079"
"DB04310"	"64146"
"DB04368"	"64146"
"DB04315"	"1915"
"DB04315"	"1968"
"DB04315"	"2770"
"DB04444"	"2770"
"DB04315"	"2935"
"DB04216"	"26275"
"DB04315"	"378"
"DB04315"	"387"
"DB04315"	"400"
"DB04315"	"26225"
"DB04216"	"498"
"DB04216"	"506"
"DB04216"	"509"
"DB04315"	"7879"
"DB04315"	"5879"
"DB04315"	"5898"
"DB04315"	"5901"
"DB04474"	"6278"
"DB04487"	"3627"
"DB04419"	"6927"
"DB04464"	"7316"
"DB04395"	"7415"
"DB04464"	"795"
"DB04395"	"7203"
"DB04395"	"54822"
"DB04447"	"54822"
"DB04367"	"1195"
"DB04464"	"8192"
"DB04395"	"2048"
"DB04395"	"2584"
"DB04464"	"3106"
"DB04395"	"11004"
"DB04472"	"3965"
"DB04444"	"4629"
"DB04400"	"5092"
"DB04395"	"5210"
"DB04447"	"8312"
"DB04376"	"5580"
"DB04419"	"5741"
"DB04464"	"5875"
"DB04464"	"5876"
"DB04395"	"5888"
"DB04956"	"7124"
"DB05017"	"7124"
"DB05066"	"7124"
"DB05207"	"7124"
"DB05218"	"7124"
"DB05250"	"7124"
"DB05303"	"7124"
"DB05412"	"7124"
"DB05470"	"7124"
"DB04988"	"1956"
"DB05101"	"1956"
"DB05324"	"1956"
"DB05374"	"1956"
"DB05424"	"1956"
"DB04591"	"2147"
"DB04697"	"2147"
"DB04722"	"2147"
"DB04771"	"2147"
"DB04772"	"2147"
"DB04786"	"2147"
"DB04898"	"2147"
"DB04821"	"4353"
"DB04552"	"5743"
"DB04725"	"5743"
"DB04743"	"5743"
"DB05095"	"5743"
"DB05335"	"5743"
"DB04894"	"6752"
"DB04894"	"6755"
"DB04552"	"54600"
"DB04824"	"54600"
"DB05434"	"7422"
"DB05338"	"1588"
"DB05307"	"1644"
"DB04988"	"2064"
"DB05007"	"2064"
"DB05361"	"2149"
"DB04851"	"4363"
"DB04863"	"3674"
"DB04997"	"3676"
"DB05092"	"3676"
"DB05122"	"3676"
"DB05468"	"3676"
"DB04724"	"3683"
"DB04863"	"3690"
"DB04851"	"9429"
"DB05146"	"5156"
"DB05216"	"5156"
"DB05014"	"5159"
"DB05146"	"5159"
"DB04906"	"5535"
"DB04522"	"5836"
"DB05044"	"5836"
"DB04522"	"5837"
"DB04544"	"5837"
"DB04566"	"5837"
"DB04642"	"5837"
"DB04643"	"5837"
"DB04644"	"5837"
"DB04645"	"5837"
"DB04892"	"590"
"DB05035"	"7067"
"DB05235"	"7067"
"DB05035"	"7068"
"DB05192"	"7068"
"DB04838"	"781"
"DB04922"	"781"
"DB04922"	"9254"
"DB04932"	"136"
"DB04714"	"2224"
"DB05200"	"2548"
"DB04618"	"279"
"DB05369"	"3274"
"DB05381"	"3274"
"DB04878"	"8972"
"DB05219"	"5141"
"DB05266"	"5141"
"DB04530"	"5153"
"DB05219"	"5143"
"DB05266"	"5143"
"DB05404"	"7157"
"DB05359"	"4543"
"DB05359"	"4544"
"DB05212"	"4791"
"DB05451"	"4791"
"DB05464"	"4791"
"DB04495"	"6714"
"DB04739"	"6714"
"DB04751"	"6714"
"DB05184"	"6714"
"DB04901"	"941"
"DB04540"	"6095"
"DB05204"	"695"
"DB05147"	"7278"
"DB05147"	"10376"
"DB05147"	"84790"
"DB05147"	"10381"
"DB05147"	"10382"
"DB05075"	"1445"
"DB04493"	"2821"
"DB04769"	"5294"
"DB05241"	"5294"
"DB04522"	"5566"
"DB04530"	"5566"
"DB04707"	"5566"
"DB04522"	"5588"
"DB04530"	"9266"
"DB04654"	"64499"
"DB04764"	"64499"
"DB04786"	"23408"
"DB05037"	"983"
"DB04579"	"1508"
"DB05153"	"4233"
"DB05216"	"4233"
"DB04675"	"5501"
"DB04738"	"5501"
"DB05025"	"6647"
"DB05199"	"7166"
"DB04537"	"7453"
"DB04700"	"373156"
"DB04768"	"27010"
"DB04664"	"1555"
"DB04794"	"1555"
"DB05168"	"2350"
"DB05168"	"2352"
"DB05327"	"231"
"DB05383"	"231"
"DB04674"	"1645"
"DB05417"	"2741"
"DB04725"	"240"
"DB05431"	"240"
"DB04521"	"2940"
"DB04701"	"2946"
"DB04972"	"2950"
"DB05460"	"2950"
"DB05317"	"3156"
"DB05342"	"3156"
"DB04803"	"3162"
"DB04912"	"3162"
"DB04912"	"3163"
"DB04652"	"3290"
"DB05064"	"3290"
"DB04566"	"3615"
"DB04531"	"4255"
"DB05382"	"4540"
"DB04770"	"8566"
"DB04776"	"8566"
"DB04801"	"5467"
"DB05187"	"5467"
"DB05188"	"5467"
"DB04689"	"5468"
"DB04971"	"5468"
"DB05187"	"5468"
"DB05013"	"5578"
"DB05003"	"6240"
"DB05420"	"6240"
"DB05003"	"6241"
"DB05260"	"6241"
"DB05428"	"6241"
"DB04930"	"6323"
"DB05232"	"6323"
"DB04725"	"30814"
"DB04743"	"30814"
"DB04549"	"760"
"DB04600"	"760"
"DB04601"	"760"
"DB04763"	"760"
"DB05461"	"151"
"DB05461"	"152"
"DB05280"	"1814"
"DB05280"	"1815"
"DB04573"	"2099"
"DB04575"	"2099"
"DB05233"	"2099"
"DB05338"	"2099"
"DB04573"	"2100"
"DB05052"	"2100"
"DB04903"	"2555"
"DB05087"	"2555"
"DB04903"	"2556"
"DB05087"	"2556"
"DB05087"	"2557"
"DB05087"	"2558"
"DB05087"	"2559"
"DB05223"	"3066"
"DB04599"	"3356"
"DB05026"	"3356"
"DB05079"	"3356"
"DB05227"	"3356"
"DB05316"	"3356"
"DB04885"	"3359"
"DB04917"	"3359"
"DB05049"	"3359"
"DB05042"	"3362"
"DB05183"	"3551"
"DB04753"	"4860"
"DB04754"	"4860"
"DB04757"	"4860"
"DB04880"	"5139"
"DB05266"	"5139"
"DB04530"	"7298"
"DB05116"	"7298"
"DB05308"	"7298"
"DB05457"	"7298"
"DB04940"	"81027"
"DB05147"	"81027"
"DB04542"	"4830"
"DB04787"	"5241"
"DB05253"	"5241"
"DB05366"	"5241"
"DB05190"	"673"
"DB05238"	"673"
"DB05022"	"7155"
"DB04856"	"886"
"DB04867"	"886"
"DB04879"	"2321"
"DB05075"	"2321"
"DB05014"	"2322"
"DB05213"	"2322"
"DB05216"	"2322"
"DB05465"	"2322"
"DB04879"	"2324"
"DB05075"	"2324"
"DB04695"	"9453"
"DB04714"	"9453"
"DB04727"	"3791"
"DB04849"	"3791"
"DB04879"	"3791"
"DB05014"	"3791"
"DB05030"	"3791"
"DB05075"	"3791"
"DB05146"	"3791"
"DB05153"	"3791"
"DB05198"	"3791"
"DB05146"	"3815"
"DB05153"	"3815"
